0.17,130,1.25,1.43E+11
0.17,140,1.25,1.79E+11
0.17,110,1.25,86403587214
0.17,80,1.25,33733573109
0.17,120,1.25,1.12E+11
0.17,100,1.25,64906727047
0.17,90,1.25,47489042812
0.18,110,1.25,85365806887
0.18,100,1.25,63971893108
0.18,120,1.25,1.11E+11
0.18,80,1.25,33003475584
0.18,90,1.25,46656920422
0.18,70,1.25,22587353751
0.17,150,1.25,2.21E+11
0.18,150,1.25,2.20E+11
0.18,130,1.25,1.42E+11
0.19,100,1.25,63039583312
0.19,80,1.25,32276379521
0.19,90,1.25,45827546597
0.19,70,1.25,21960956841
0.18,140,1.25,1.78E+11
0.2,80,1.25,31552301023
0.19,130,1.25,1.41E+11
0.19,150,1.25,2.19E+11
0.19,120,1.25,1.10E+11
0.2,70,1.25,21337841094
0.19,110,1.25,84330359079
0.19,140,1.25,1.77E+11
0.2,90,1.25,45000929295
0.2,150,1.25,2.17E+11
0.2,100,1.25,62109800200
0.2,130,1.25,1.40E+11
0.2,140,1.25,1.75E+11
0.2,120,1.25,1.09E+11
0.2,110,1.25,83297242704
0.21,110,1.25,82266457698
0.21,120,1.25,1.08E+11
0.21,130,1.25,1.38E+11
0.21,90,1.25,44177077768
0.21,100,1.25,61182547514
0.21,80,1.25,30831257624
0.21,70,1.25,20718037164
0.21,140,1.25,1.74E+11
0.21,150,1.25,2.16E+11
0.22,110,1.25,81238005004
0.22,120,1.25,1.07E+11
0.22,150,1.25,2.14E+11
0.22,140,1.25,1.73E+11
0.22,130,1.25,1.37E+11
0.23,140,1.25,1.71E+11
0.23,130,1.25,1.36E+11
0.23,150,1.25,2.13E+11
0.23,120,1.25,1.06E+11
0.24,130,1.25,1.35E+11
0.24,140,1.25,1.70E+11
0.24,150,1.25,2.11E+11
0.25,150,1.25,2.10E+11
0.25,140,1.25,1.69E+11
0.26,150,1.25,2.08E+11
0.27,150,1.25,2.07E+11
