0.15,110,0.25,70331437181
0.15,90,0.25,38895037188
0.15,140,0.25,1.44E+11
0.16,70,0.25,18666688274
0.16,90,0.25,38814040574
0.15,130,0.25,1.16E+11
0.16,80,0.25,27488020986
0.15,150,0.25,1.77E+11
0.15,120,0.25,91058977536
0.16,100,0.25,52957823004
0.16,140,0.25,1.44E+11
0.16,120,0.25,90950989632
0.16,150,0.25,1.77E+11
0.16,130,0.25,1.15E+11
0.16,110,0.25,70232446199
0.17,70,0.25,18603686832
0.17,130,0.25,1.15E+11
0.17,140,0.25,1.44E+11
0.17,110,0.25,70133454155
0.17,80,0.25,27416020776
0.17,120,0.25,90843000756
0.17,100,0.25,52867827898
0.17,90,0.25,38733042655
0.18,110,0.25,70034461041
0.18,100,0.25,52777831614
0.18,120,0.25,90735010904
0.18,80,0.25,27344019093
0.18,90,0.25,38652043427
0.18,70,0.25,18540683715
0.17,150,0.25,1.77E+11
0.18,150,0.25,1.77E+11
0.18,130,0.25,1.15E+11
0.19,100,0.25,52687834147
0.19,80,0.25,27272015930
0.19,90,0.25,38571042882
0.19,70,0.25,18477678915
0.18,140,0.25,1.44E+11
0.2,80,0.25,27200011280
0.19,130,0.25,1.15E+11
0.19,150,0.25,1.76E+11
0.19,120,0.25,90627020072
0.2,70,0.25,18414672422
0.19,110,0.25,69935466855
0.19,140,0.25,1.44E+11
0.2,90,0.25,38490041014
0.2,150,0.25,1.76E+11
0.2,100,0.25,52597835491
0.2,130,0.25,1.15E+11
0.2,140,0.25,1.43E+11
0.2,120,0.25,90519028254
0.2,110,0.25,69836471591
0.21,110,0.25,69737475243
0.21,120,0.25,90411035447
0.21,130,0.25,1.15E+11
0.21,90,0.25,38409037816
0.21,100,0.25,52507835639
0.21,80,0.25,27128005134
0.21,70,0.25,18351664227
0.21,140,0.25,1.43E+11
0.21,150,0.25,1.76E+11
0.22,110,0.25,69638477806
0.22,120,0.25,90303041644
0.22,150,0.25,1.76E+11
0.22,140,0.25,1.43E+11
0.22,130,0.25,1.15E+11
0.23,140,0.25,1.43E+11
0.23,130,0.25,1.15E+11
0.23,150,0.25,1.76E+11
0.23,120,0.25,90195046842
0.24,130,0.25,1.14E+11
0.24,140,0.25,1.43E+11
0.24,150,0.25,1.76E+11
0.25,150,0.25,1.76E+11
0.25,140,0.25,1.43E+11
0.26,150,0.25,1.76E+11
0.27,150,0.25,1.75E+11
