0.13,70,0.5,21442348445
0.12,140,0.5,1.63E+11
0.12,110,0.5,79607656974
0.12,120,0.5,1.03E+11
0.12,150,0.5,2.00E+11
0.13,90,0.5,43987030148
0.13,130,0.5,1.30E+11
0.13,100,0.5,59858782250
0.13,110,0.5,79269093610
0.13,140,0.5,1.62E+11
0.13,120,0.5,1.03E+11
0.13,150,0.5,1.99E+11
0.14,120,0.5,1.02E+11
0.14,130,0.5,1.30E+11
0.14,70,0.5,21230203750
0.14,80,0.5,31055989626
0.14,100,0.5,59551881657
0.14,90,0.5,43711695838
0.14,110,0.5,78930668999
0.15,80,0.5,30812462083
0.14,140,0.5,1.62E+11
0.14,150,0.5,1.99E+11
0.15,70,0.5,21018303967
0.15,100,0.5,59245138532
0.15,110,0.5,78592383830
0.15,90,0.5,43436541594
0.15,140,0.5,1.61E+11
0.16,70,0.5,20806651038
0.16,90,0.5,43161568424
0.15,130,0.5,1.29E+11
0.16,80,0.5,30569144563
0.15,150,0.5,1.98E+11
0.15,120,0.5,1.02E+11
0.16,100,0.5,58938553686
0.16,140,0.5,1.61E+11
0.16,120,0.5,1.01E+11
0.16,150,0.5,1.98E+11
0.16,130,0.5,1.29E+11
0.16,110,0.5,78254238689
0.17,70,0.5,20595246909
0.17,130,0.5,1.29E+11
0.17,140,0.5,1.61E+11
0.17,110,0.5,77916234268
0.17,80,0.5,30326038468
0.17,120,0.5,1.01E+11
0.17,100,0.5,58632127925
0.17,90,0.5,42886777430
0.18,110,0.5,77578371144
0.18,100,0.5,58325862046
0.18,120,0.5,1.01E+11
0.18,80,0.5,30083145186
0.18,90,0.5,42612169605
0.18,70,0.5,20384093490
0.17,150,0.5,1.98E+11
0.18,150,0.5,1.97E+11
0.18,130,0.5,1.28E+11
0.19,100,0.5,58019756844
0.19,80,0.5,29840466096
0.19,90,0.5,42337745995
0.19,70,0.5,20173192674
0.18,140,0.5,1.60E+11
0.2,80,0.5,29598002563
0.19,130,0.5,1.28E+11
0.19,150,0.5,1.97E+11
0.19,120,0.5,1.00E+11
0.2,70,0.5,19962546362
0.19,110,0.5,77240649980
0.19,140,0.5,1.60E+11
0.2,90,0.5,42063507647
0.2,150,0.5,1.96E+11
0.2,100,0.5,57713813109
0.2,130,0.5,1.27E+11
0.2,140,0.5,1.59E+11
0.2,120,0.5,99985190023
0.2,110,0.5,76903071383
0.21,110,0.5,76565635952
0.21,120,0.5,99616167595
0.21,130,0.5,1.27E+11
0.21,90,0.5,41789455550
0.21,100,0.5,57408031650
0.21,80,0.5,29355755941
0.21,70,0.5,19752156434
0.21,140,0.5,1.59E+11
0.21,150,0.5,1.96E+11
0.22,110,0.5,76228344354
0.22,120,0.5,99247273469
0.22,150,0.5,1.95E+11
0.22,140,0.5,1.58E+11
0.22,130,0.5,1.27E+11
0.23,140,0.5,1.58E+11
0.23,130,0.5,1.26E+11
0.23,150,0.5,1.95E+11
0.23,120,0.5,98878508133
0.24,130,0.5,1.26E+11
0.24,140,0.5,1.58E+11
0.24,150,0.5,1.94E+11
0.25,150,0.5,1.94E+11
0.25,140,0.5,1.57E+11
0.26,150,0.5,1.93E+11
0.27,150,0.5,1.93E+11
