0.13,140,1.5,1.89E+11
0.13,120,1.5,1.20E+11
0.13,150,1.5,2.33E+11
0.14,120,1.5,1.18E+11
0.14,130,1.5,1.50E+11
0.14,70,1.5,26146237350
0.14,80,1.5,37097009205
0.14,100,1.5,69391032851
0.14,90,1.5,51366192513
0.14,110,1.5,91602042426
0.15,80,1.5,36200170820
0.14,140,1.5,1.88E+11
0.14,150,1.5,2.31E+11
0.15,70,1.5,25370099650
0.15,100,1.5,68245690060
0.15,110,1.5,90331047532
0.15,90,1.5,50345830382
0.15,140,1.5,1.86E+11
0.16,70,1.5,24598843731
0.16,90,1.5,49329704426
0.15,130,1.5,1.49E+11
0.16,80,1.5,35307921506
0.15,150,1.5,2.29E+11
0.15,120,1.5,1.17E+11
0.16,100,1.5,67104246113
0.16,140,1.5,1.84E+11
0.16,120,1.5,1.16E+11
0.16,150,1.5,2.27E+11
0.16,130,1.5,1.47E+11
0.16,110,1.5,89063650494
0.17,70,1.5,23832530250
0.17,130,1.5,1.46E+11
0.17,140,1.5,1.83E+11
0.17,110,1.5,87799859854
0.17,80,1.5,34420299400
0.17,120,1.5,1.14E+11
0.17,100,1.5,65966716111
0.17,90,1.5,48317839226
0.18,110,1.5,86539685497
0.18,100,1.5,64833116865
0.18,120,1.5,1.13E+11
0.18,80,1.5,33537344886
0.18,90,1.5,47310261275
0.18,70,1.5,23071221236
0.17,150,1.5,2.25E+11
0.18,150,1.5,2.24E+11
0.18,130,1.5,1.44E+11
0.19,100,1.5,63703466689
0.19,80,1.5,32659100224
0.19,90,1.5,46306998852
0.19,70,1.5,22314979893
0.18,140,1.5,1.81E+11
0.2,80,1.5,31785609234
0.19,130,1.5,1.43E+11
0.19,150,1.5,2.22E+11
0.19,120,1.5,1.11E+11
0.2,70,1.5,21563870376
0.19,110,1.5,85283138686
0.19,140,1.5,1.79E+11
0.2,90,1.5,45308081738
0.2,150,1.5,2.20E+11
0.2,100,1.5,62577785236
0.2,130,1.5,1.41E+11
0.2,140,1.5,1.78E+11
0.2,120,1.5,1.10E+11
0.2,110,1.5,84030231800
0.21,110,1.5,82780978258
0.21,120,1.5,1.09E+11
0.21,130,1.5,1.40E+11
0.21,90,1.5,44313540961
0.21,100,1.5,61456093355
0.21,80,1.5,30916917020
0.21,70,1.5,20817957554
0.21,140,1.5,1.76E+11
0.21,150,1.5,2.18E+11
0.22,110,1.5,81535392499
0.22,120,1.5,1.07E+11
0.22,150,1.5,2.17E+11
0.22,140,1.5,1.74E+11
0.22,130,1.5,1.38E+11
0.23,140,1.5,1.73E+11
0.23,130,1.5,1.37E+11
0.23,150,1.5,2.15E+11
0.23,120,1.5,1.06E+11
0.24,130,1.5,1.35E+11
0.24,140,1.5,1.71E+11
0.24,150,1.5,2.13E+11
0.25,150,1.5,2.11E+11
0.25,140,1.5,1.70E+11
0.26,150,1.5,2.10E+11
0.27,150,1.5,2.08E+11
